Title,Artists,Song URL
Crazy What Love Can Do,"David Guetta, Becky Hill, Ella Henderson",https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq
Music For a Sushi Restaurant,Harry Styles,https://open.spotify.com/track/5LYMamLv12UPbemOaTPyeV
SEXY NUKIM (feat. RM of BTS),"Balming Tiger, Omega Sapien, bj wnjn, Mudd the student, RM",https://open.spotify.com/track/1XkMxUilV0E3ChDERZJUEq
Bigger Than Me,Louis Tomlinson,https://open.spotify.com/track/1igXQJ8h25DY4AiVgyGohE
Master Of Puppets,Metallica,https://open.spotify.com/track/2MuWTIM3b0YEAskbeeFE1i
BEAUTIFUL (feat. Future & SZA),"DJ Khaled, Future, SZA",https://open.spotify.com/track/5kYSScXYOZYyi0fxramiW6
"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)","DJ Khaled, Rick Ross, Lil Wayne, JAY-Z, John Legend, Fridayy",https://open.spotify.com/track/2sOj9vyd6yiss9W1IK6chU
House of Memories,Panic! At The Disco,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ
LET'S PRAY (feat. Don Toliver & Travis Scott),"DJ Khaled, Don Toliver, Travis Scott",https://open.spotify.com/track/67QVeMvttYHbB1Zuvh0cn6
NO SECRET (feat. Drake),"DJ Khaled, Drake",https://open.spotify.com/track/510mvRgE4jLSsJcBh2pH0j
29,Demi Lovato,https://open.spotify.com/track/0REv856zadB0e8IM1brlwr
Come Back Home,Sofia Carson,https://open.spotify.com/track/1I4dwH7C0jBAEtz5DjlJgQ
Iris,The Goo Goo Dolls,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",https://open.spotify.com/track/32vE1nuG8T9c8bhmZdRY6d
Massive,Drake,https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui
Noche de Novela (feat. Ed Sheeran),"Paulo Londra, Ed Sheeran",https://open.spotify.com/track/6N7LquYjc3c53qr4PSJbi5
Hopelessly Devoted To You - Remastered 2022,Olivia Newton-John,https://open.spotify.com/track/5nNpVC9AC6DWgrT5RX0e0b
COZY,Beyoncé,https://open.spotify.com/track/0mKGwFMHzTprtS2vpR3b6s
I'M THAT GIRL,Beyoncé,https://open.spotify.com/track/1MpCaOeUWhox2Fgigbe1cL
Layla,"DJ Robin, Schürze",https://open.spotify.com/track/5ucyKDPjLpYLGadsRO1wSB
Hold My Hand,Lady Gaga,https://open.spotify.com/track/1c2hJSwcCfoPEw1su83Sw0
PLASTIC OFF THE SOFA,Beyoncé,https://open.spotify.com/track/6ufcuVInt0ocHrUimDjGlb
she's all i wan be,Tate McRae,https://open.spotify.com/track/7l9IqDtVWJurTvkQHq1BGh
die first,Nessa Barrett,https://open.spotify.com/track/21szgNA72iLwvBxHQLgwBh
Memories,Conan Gray,https://open.spotify.com/track/5UXJzLFdBn6u9FJTCnoHrH
s!r! (feat. Lazza & Sfera Ebbasta),"thasup, Lazza, Sfera Ebbasta",https://open.spotify.com/track/3gUzi41YOt3VExeyHSLsMj
Everything Goes On,"Porter Robinson, League of Legends",https://open.spotify.com/track/3WBRfkOozHEsG0hbrBzwlm
Music Box : Reflection,j-hope,https://open.spotify.com/track/0PJSXtjkdTjJzZAMyNus02
Sunshine (feat. Fousheé),"Steve Lacy, Fousheé",https://open.spotify.com/track/2FPmvXIMpjgzJQbUeJo8Iv
What ifâ€¦,j-hope,https://open.spotify.com/track/1fNwwml8UcKvhfM6YEVIRh
Satellite,Harry Styles,https://open.spotify.com/track/0rzaRSujxA0bKyjJl6vHYq
Thousand Miles,The Kid LAROI,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg
ALL MINE,Brent Faiyaz,https://open.spotify.com/track/3XgGQ1wjo5khvq2UImjyNF
ERRO PLANEJADO - Ao Vivo,"Luan Santa, Henrique & Juliano",https://open.spotify.com/track/0sjhY8nPIm6cPOQfyUPmJe
Paris to Tokyo,"Fivio Foreign, The Kid LAROI",https://open.spotify.com/track/5QvW5lK6mkfTegpAK9JOO7
love.,Kid Cudi,https://open.spotify.com/track/5XFoaqV1Z8XaLJidchVWhh
WASTING TIME (FEAT. DRAKE & THE NEPTUNES),"Brent Faiyaz, Drake, The Neptunes",https://open.spotify.com/track/6N9U1wkWniSXD4TKD4ln0h
Enter Sandman,Metallica,https://open.spotify.com/track/5sICkBXVmaCQk5aISGR3x1
Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,"Journey, Steve Perry",https://open.spotify.com/track/0muK9BAzu2TJXQgWPsEj6e
Termi Comigo Antes,Gusttavo Lima,https://open.spotify.com/track/1K8AtBJXcdq5mywMnZuARP
Falling Back,Drake,https://open.spotify.com/track/5zyZM1EiSqrniyqtprwxpv
Never Really Loved Me (with Dean Lewis),"Kygo, Dean Lewis",https://open.spotify.com/track/1O73ZKgl0THUImkHW6dfAL
The Kind of Love We Make,Luke Combs,https://open.spotify.com/track/48UKTR66uUOT9LaUvooTNx
Liability,Drake,https://open.spotify.com/track/2vy9Ry1TNjCD85TiCbTz0r
So Good,Halsey,https://open.spotify.com/track/6kxaaIeowajN7w21PfMLbu
295,Sidhu Moose Wala,https://open.spotify.com/track/5W7DOVGQLTigu09afW7QMT
Boy in Luv,BTS,https://open.spotify.com/track/17AFcTj1bj9qhWrHbsLDSb
Burning Up (Fire),BTS,https://open.spotify.com/track/6bYJAOHKCvy9cSEAUR8NvG
Danger,BTS,https://open.spotify.com/track/5S5Pnnyx7I4WLtOYeeVSVM
FAKE LOVE,BTS,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR
Life Goes On,BTS,https://open.spotify.com/track/5FVbvttjEvQ8r2BgUcJgNg
more than life (feat. glaive),"Machine Gun Kelly, glaive",https://open.spotify.com/track/7IRe1bo7Zm0q5Fn9MlNMZM
ON,BTS,https://open.spotify.com/track/0fZRNhPJ4AGmwY7rkpdbqK
Run,BTS,https://open.spotify.com/track/0PXd9WwmX3Y04KfHAaldDS
SKIN OF MY TEETH,Demi Lovato,https://open.spotify.com/track/1O9AseW10CTi6nBLoj0O6K
Spring Day,BTS,https://open.spotify.com/track/2j1fFjWHCI9KJSwcuYAOyF
Stay,BTS,https://open.spotify.com/track/0TdWVbcerMAcvljXrl9gpG
10 Things I Hate About You,Leah Kate,https://open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH
I Cannot Be (A Sadder Song) (with Gun),"Post Malone, Gun",https://open.spotify.com/track/4IxeKzzxUSEgivgtbSbyIK
Insane,Post Malone,https://open.spotify.com/track/2meHtZ7N97pJfvTL4hYtfv
Lemon Tree,Post Malone,https://open.spotify.com/track/1NvpO1o8SpkdH3txtJQQc7
Cool for the Summer,Demi Lovato,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
Love/Hate Letter To Alcohol (with Fleet Foxes),"Post Malone, Fleet Foxes",https://open.spotify.com/track/6R9c642Hs3tOdLowjYaWt2
When I'm Alone,Post Malone,https://open.spotify.com/track/5Ja2u1FPlVxrxeMWEa2dcn
Euthasia,Post Malone,https://open.spotify.com/track/7JyFwJC3uRpiNfq7oKafgn
When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",https://open.spotify.com/track/4F4bzCA8RWoyKQDfeFGolM
gfy (with Machine Gun Kelly),"blackbear, Machine Gun Kelly",https://open.spotify.com/track/3MTm8eZ2wCEtpyZqqhP6Dn
One Life,Ed Sheeran,https://open.spotify.com/track/4qeMMEoVX97kGLbGgfFm2r
Golden,Harry Styles,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
Plan A,Paulo Londra,https://open.spotify.com/track/2gpQi3hbcUAcEG8m2dlgfB
Sign of the Times,Harry Styles,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
Good Looking,Suki Waterhouse,https://open.spotify.com/track/5ZjV4yevHO1QhMw8AjyQbZ
This Love (Taylor's Version),Taylor Swift,https://open.spotify.com/track/4d1CG5ei1E2vGbvmgf5KKv
SPACE MAN,Sam Ryder,https://open.spotify.com/track/3nhGk6VnrDHy67pXvMhdPa
Brividi,"Mahmood, BLANCO",https://open.spotify.com/track/1ZMGp9MTXbtAPvcKa0U3zS
Hold Me Closer,Cornelia Jakobs,https://open.spotify.com/track/697bFWgzBRm6bmnYWd8GyD
The Foundations of Decay,My Chemical Romance,https://open.spotify.com/track/6Pif6RkFoYzLygdqktus4Q
Good Boy Gone Bad,TOMORROW X TOGETHER,https://open.spotify.com/track/1HsSIPLTQT354yJcQGfEY3
I'M ON ONE (feat. Drake),"Future, Drake",https://open.spotify.com/track/6wyhUr4Xw8z5uSy0AhoZfU
Oh My God,Adele,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
Opening Sequence,TOMORROW X TOGETHER,https://open.spotify.com/track/1exxGxUMlJWD1h9YcE9YZH
Wildest Dreams (Taylor's Version),Taylor Swift,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4
Fingers Crossed,Lauren Spencer Smith,https://open.spotify.com/track/3yMC1KsTwh0ceXdIe4QQAQ
Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",https://open.spotify.com/track/0VO8gYVDSwM1Qdd2GsMoYK
Mount Everest,Labrinth,https://open.spotify.com/track/1ZdhOMWyFR8Iv9eylMGYg2
Talking to the Moon,Bruno Mars,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
KEEP IT BURNIN (feat. Kanye West),"Future, Kanye West",https://open.spotify.com/track/7rWCWzPRftzZTZtIyQtaDU
this is what falling in love feels like,JVKE,https://open.spotify.com/track/4UG2Fm0E98LhE2dlNxiAXx
Angst,Rammstein,https://open.spotify.com/track/0UuNO0yYvsMPlyLF7RfQlg
Armee der Tristen,Rammstein,https://open.spotify.com/track/514GW1c9Jn21KgZmO6mZIE
Zeit,Rammstein,https://open.spotify.com/track/2KsHzM4L7ThhNJB6MHXkPx
Zick Zack,Rammstein,https://open.spotify.com/track/2w7Ca8DNYXBCgA6Bht7o0N
Happier Than Ever - Edit,Billie Eilish,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
Down Under (feat. Colin Hay),"Luude, Colin Hay",https://open.spotify.com/track/3Oww84xrmgjyr5J1ilOmAf
Let The Smokers Shine The Coupes,Pusha T,https://open.spotify.com/track/3XyNi4ARXWBgzeDFKoJPqy
Rock N Roll (feat. Kanye West & Kid Cudi),"Pusha T, Kanye West, Kid Cudi",https://open.spotify.com/track/1ZM8toCOlnfBKJdvR8GqUq
Lucid Dreams,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
Heaven Takes You Home (feat. Connie Constance),"Swedish House Mafia, Connie Constance",https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4
Formula,Labrinth,https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s
NEW MAGIC WAND,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf
Feel My Rhythm,Red Velvet,https://open.spotify.com/track/2oBMZYteeO8DyXV9gDx6Za
PIOVE (feat. Sfera Ebbasta),"Lazza, Sfera Ebbasta",https://open.spotify.com/track/6BUueuMQR4k7CuoMEsnGou
All For Us,"Labrinth, Zendaya",https://open.spotify.com/track/76YSWx6L6FNsuaP6GWBb8P
up at night (feat. justin bieber),"Kehlani, Justin Bieber",https://open.spotify.com/track/4WghJOMjDpGdlk3b8aJIgy
Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS
Lost in the Fire (feat. The Weeknd),Gesaffelstein,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,"CKay, Dj Yo!, AX'EL",https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
Black Summer,Red Hot Chili Peppers,https://open.spotify.com/track/2a5cbTg2UIi784t9E2wT35
You Were Loved (with OneRepublic),"Gryffin, OneRepublic",https://open.spotify.com/track/4W1JavoraGzh83nluQHY6C
emo girl (feat. WILLOW),"Machine Gun Kelly, WILLOW",https://open.spotify.com/track/3tBZ60j1jQ7NJm8IjelyQe
Everlong,Foo Fighters,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk
Best of You,Foo Fighters,https://open.spotify.com/track/5FZxsHWIvUsmSK1IAvm2pp
Learn to Fly,Foo Fighters,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT
The Pretender,Foo Fighters,https://open.spotify.com/track/7x8dCjCr0x6x2lXKujYD34
Thunder,"Gabry Ponte, LUM!X, Prezioso",https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
5150,Machine Gun Kelly,https://open.spotify.com/track/14UzhtAQyCRGsuSjInmiJi
born with horns,Machine Gun Kelly,https://open.spotify.com/track/6HC6V5flWY29ON64Y7XNMS
"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)","A$AP Rocky, Tyler, The Creator, Nigo",https://open.spotify.com/track/5x8NgG7Ya18m9wafOvvWYk
mainstream sellout,Machine Gun Kelly,https://open.spotify.com/track/0XugRTkCzcwTJ0ZZJbeVHO
Sometimes,Juice WRLD,https://open.spotify.com/track/3i6sCTU7ENlnHpHvrHUitW
O.O,NMIXX,https://open.spotify.com/track/1m2PksrrMpIev63uPxT1V0
Problemón,"Alvaro Diaz, Rauw Alejandro",https://open.spotify.com/track/1mSviQV9iQnGSRyvTIuxAj
Ginseng Strip 2002,Yung Lean,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc
"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",Stray Kids,https://open.spotify.com/track/2LzRBroL4J9pXLf1Nsen4s
Stay Alive (Prod. SUGA of BTS),Jung Kook,https://open.spotify.com/track/7CAdT0HdiQNlt1C7xk2hep
"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County, Tyler, The Creator",https://open.spotify.com/track/1TDeDFUYHjZKLsO6bzoVg1
Still Don't Know My me,Labrinth,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
L'enfer,Stromae,https://open.spotify.com/track/1CsuHmKOfCYxPoO4xjlAWV
Invaincu,Stromae,https://open.spotify.com/track/2GiZ3sC2p1Cc2t2gbdMKsN
Last Call,Khalid,https://open.spotify.com/track/7k0wVBW3cvV6Xmb87JikIf
Alien Blues,Vundabar,https://open.spotify.com/track/11iIikXxC6NP0Ma8vMD27x
Cigarettes,Juice WRLD,https://open.spotify.com/track/1kBMIYqe0ILRUJZ7K2PV0k
All For Us - from the HBO Origil Series Euphoria,"Labrinth, Zendaya",https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG
Bad Habits (feat. Bring Me The Horizon),"Ed Sheeran, Bring Me The Horizon",https://open.spotify.com/track/7vrKEP66NdiQDPryPG6olO
Celebrity Skin,Doja Cat,https://open.spotify.com/track/66bLKGXOk3kPWWHP7Tbrki
High,The Chainsmokers,https://open.spotify.com/track/3t4KHjd8uQpJJ2fa0fRIpR
The Rumbling (TV Size),SiM,https://open.spotify.com/track/0KCSJzsQVxkloxoT7dyrqV
Dove Si Balla,Dargen D'Amico,https://open.spotify.com/track/3FVa0R2evbgjVOd3bejudr
farfalle,sangiovanni,https://open.spotify.com/track/5HujDMiRNqZwEzVAh3oFD3
O Forse Sei Tu,Elisa,https://open.spotify.com/track/6KmAKMya9pOL5RUl0FS46a
Waiting On A Miracle,Stephanie Beatriz,https://open.spotify.com/track/3oRW9ZGPRbLRMneQ5lwflt
Less Than Zero,The Weeknd,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA
thought it was (feat. Machine Gun Kelly & Travis Barker),"iann dior, Travis Barker, Machine Gun Kelly",https://open.spotify.com/track/36uNbyvWCUwSk3AnpQmu2I
Bat Out of Hell,Meat Loaf,https://open.spotify.com/track/0VafPclbphrwh36WraHWws
I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In
Jigsaw,Conan Gray,https://open.spotify.com/track/1WzOonguDKuWQrTTf5yR0D
Paradise By the Dashboard Light,Meat Loaf,https://open.spotify.com/track/7mzHEzbsl5iOvBRuXwReZU
Take My Breath,The Weeknd,https://open.spotify.com/track/2vgUijXOTRMnWXDtvgMp2b
"Here We Goâ€¦ Again (feat. Tyler, the Creator)","The Weeknd, Tyler, The Creator",https://open.spotify.com/track/1NhjYYcYTRywc0di98xHxf
Iffy,Chris Brown,https://open.spotify.com/track/3kfqYE0jGONOrkVpkPPOd5
thought i was playing,"Gun, 21 Savage",https://open.spotify.com/track/3XLbDUB5BX2WqL2qoAsvtb
Won't Stand Down,Muse,https://open.spotify.com/track/6hIr2IDeBDXfRFk0rYe5Tz
A Tale By Quincy,The Weeknd,https://open.spotify.com/track/759ndr57jb0URg4j9YSWml
Every Angel is Terrifying,The Weeknd,https://open.spotify.com/track/3vJcz8exedHCjQ9ed95NqU
Blessed-Cursed,ENHYPEN,https://open.spotify.com/track/7ecbsiAQ6PNdiAq0hplVZo
Girl Of My Dreams (with SUGA of BTS),"Juice WRLD, SUGA, BTS",https://open.spotify.com/track/7DF8lvLdV3htIbuTWpc7lR
Love Again,Dua Lipa,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
Wandered To LA (with Justin Bieber),"Juice WRLD, Justin Bieber",https://open.spotify.com/track/1cA4wEmLkKlttS6N89LbJh
A Maior Saudade - Ao Vivo,Henrique & Juliano,https://open.spotify.com/track/14JKzKrJbPDflw8XyATMey
Ela e Ela,Zé Neto & Cristiano,https://open.spotify.com/track/7pvrsbBKUQI2QmA74WCJa5
Love Tonight (David Guetta Remix Edit),"Shouse, David Guetta",https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
"Santa, Can’t You Hear Me","Kelly Clarkson, Ariana Grande",https://open.spotify.com/track/2O3MQ6H3gjrIWDcpeTrikT
Christmas (Baby Please Come Home),Michael Bublé,https://open.spotify.com/track/66WPXyhXqMlkM1kZhyEXWK
Cold December Night,Michael Bublé,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
Blue Christmas,Michael Bublé,https://open.spotify.com/track/6Lh85Pe18pqvNdDoWgTVUC
Burn,Juice WRLD,https://open.spotify.com/track/0QwKxajohg1rAMMmv1AWe1
Doom,Juice WRLD,https://open.spotify.com/track/38Vh0iUlilcvnBNWS4saSD
Not Enough,Juice WRLD,https://open.spotify.com/track/59NTlSZN6G2eCs4jcf46C0
You Wouldn't Understand,Juice WRLD,https://open.spotify.com/track/2W1Aq2c6PUSHBC0golgHLK
Go Hard,Juice WRLD,https://open.spotify.com/track/7FAND3cHMvepHjpBp8gOZ9
Feel Alone,Juice WRLD,https://open.spotify.com/track/2hA6oxAuJI94AydLWQ2qEU
My Life In A Nutshell,Juice WRLD,https://open.spotify.com/track/7soheVOGSiTE8boPNzDibi
abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2
Just Look Up (From Don't Look Up),"Ariana Grande, Kid Cudi",https://open.spotify.com/track/3QPBocWfIcOCdFFvmqn60F
Hold On,Justin Bieber,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
Young N Dumb,Polo G,https://open.spotify.com/track/4dZTNKRngStyYNueXCO2FR
All Too Well (Taylor's Version),Taylor Swift,https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu
When We Were Young,Adele,https://open.spotify.com/track/6O5TrlFWTYvznd9fMC0VvU
Red (Taylor's Version),Taylor Swift,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6
I Bet You Think About Me (feat. Chris Stapleton) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL
Love Is A Game,Adele,https://open.spotify.com/track/2j3GxEsbNYNeEzz86wDY4J
LOVE (feat. Guè),Marracash,https://open.spotify.com/track/2VyZWWKamfq7kVnh5gMgPd
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j
State Of Grace (Taylor's Version),Taylor Swift,https://open.spotify.com/track/6lzc0Al0zfZOIFsFvBS1ki
Better Man (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/4OmFmE0fzcMG6g0Y8p4eSD
Life Of The Party (with André 3000),Kanye West,https://open.spotify.com/track/2yBb1CRq98SSWRuDSn36SZ
L'odeur de l'essence,Orelsan,https://open.spotify.com/track/4c3TC1eWvz6BgOqSlOAKdT
PAGLIACCIO,Marracash,https://open.spotify.com/track/5uMhO2tMkDsReokIzL1V3G
Treacherous (Taylor's Version),Taylor Swift,https://open.spotify.com/track/3S7HNKPakdwNEBFIVTL6dZ
Blast Off,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/21afd9hCjpQ6lE5DPbcPHP
Everything Has Changed (feat. Ed Sheeran) (Taylor's Version),Taylor Swift,https://open.spotify.com/track/7qEUFOVcxRI19tbT68JcYK
Holy Ground (Taylor's Version),Taylor Swift,https://open.spotify.com/track/7J4b3LVCIGO4CMBDFLPoP6
I Almost Do (Taylor's Version),Taylor Swift,https://open.spotify.com/track/2r9CbjYgFhtAmcFv1cSquB
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor's Version),Taylor Swift,https://open.spotify.com/track/0y6kdSRCVQhSsHSpWvTUm7
Begin Again (Taylor's Version),Taylor Swift,https://open.spotify.com/track/05GsNucq8Bngd9fnd4fRa0
Come Back...Be Here (Taylor's Version),Taylor Swift,https://open.spotify.com/track/4pNApnaUWAL2J4KO2eqokq
Put On A Smile,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/5U4laaEEChW8FOtZXCu8C7
Hurricane,Kanye West,https://open.spotify.com/track/6Hfu9sc7jvv6coyy2LlzBF
masquerade,Siouxxie,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse
"Anuel AA: Bzrp Music Sessions, Vol. 46","Bizarrap, Anuel AA",https://open.spotify.com/track/1mrGEef8GuaEnDdw8J5BQp
All Too Well,Taylor Swift,https://open.spotify.com/track/1q3RiD1tIWUpGsNFADMlvl
Constant Bullshit,Summer Walker,https://open.spotify.com/track/1luvsaicSpNDRLgOtRZxWO
When You Danced With Me,ABBA,https://open.spotify.com/track/46OKHucGhjhskazqD8tKnH
Let Somebody Go,"Coldplay, Selena Gomez",https://open.spotify.com/track/4cGqn0E8JCSY9gQllQj4Mf
Tell It To My Heart,"MEDUZA, Hozier",https://open.spotify.com/track/46nvQpUDsxpS08UTFOeKTA
Tides,Ed Sheeran,https://open.spotify.com/track/2JiHR4gCDjXwYVRDmwdk95
Leave Your Life,Ed Sheeran,https://open.spotify.com/track/0YbI9lWxUBsCJLb6EBydkr
Love In Slow Motion,Ed Sheeran,https://open.spotify.com/track/1i4F583d9v9RabcfOlKKVL
Time Warp,"Little Nell, Patricia Quinn, Richard O'Brien",https://open.spotify.com/track/4WFeJTXNHIS2wURtwlAkhu
Be Right Now,Ed Sheeran,https://open.spotify.com/track/3BiiSLo0wyHAY7lpCEO6ge
"Last One Standing (feat. Polo G, Mozzy & Eminem)",Skylar Grey,https://open.spotify.com/track/5W8HXMOMLtXLz0RGKUtnlZ
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carge",Skylar Grey,https://open.spotify.com/track/5W8HXMOMLtXLz0RGKUtnlZ
Sandman,A$AP Rocky,https://open.spotify.com/track/0qkA0NU7cDKWkFXNGRcNaB
Not In The Mood (feat. Fivio Foreign & Kay Flock),Lil Tjay,https://open.spotify.com/track/25GyyK9CyZRiDCsPY51fIT
Dealer,Lana Del Rey,https://open.spotify.com/track/7iqQz931tn59mK6IZ3knRx
Higher Power,Coldplay,https://open.spotify.com/track/65OR4ywy8Cgs3FDHK82Idl
Skyfall,Adele,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm
Water Under the Bridge,Adele,https://open.spotify.com/track/2DRMuw0U0QbkVQxWxdJV3M
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
Chega E Senta - Ao Vivo,John Amplificado,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
Chega E Senta - Live,John Amplificado,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
"Ranjha (From ""Shershaah"")","Jasleen Royal, B Praak",https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
Love Tonight - David Guetta Remix Edit,Shouse,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
MORE,Luan Santana,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
What You Need,Don Toliver,https://open.spotify.com/track/7iC56CDz8miPDKaH0OEIqS
Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,https://open.spotify.com/track/3T9BKc4kB7ukeNQrCqv6ZV
Working for the Knife,Mitski,https://open.spotify.com/track/46OaeacE8RjnE49MB5B2Lt
Miss The Rage (feat. Playboi Carti),Trippie Redd,https://open.spotify.com/track/5gZYpjakt37G3c58FKcQwJ
EL MAKINON,"KAROL G, Mariah Angeliq",https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
Wonderwall - Remastered,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
Intro (Hate On Me),Meek Mill,https://open.spotify.com/track/4s7TIubkdsgdtDEDFEAYVL
Wildest Dreams,Taylor Swift,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
For Tonight,Giveon,https://open.spotify.com/track/61Emqg95O9zo1GNOcyxq4Y
My Universe - Instrumental,"Coldplay, BTS",https://open.spotify.com/track/2sp32rIevQhpbo0Z4aQzoe
SUN GOES DOWN,Lil Nas X,https://open.spotify.com/track/6btdl1Vl6Ta5lUwUSOFW2H
DONT WANT IT,Lil Nas X,https://open.spotify.com/track/4vsJWPwWPS27gRM4oLjBNO
LIFE AFTER SALEM,Lil Nas X,https://open.spotify.com/track/6D3t4w54PgLNGQ48R7th7R
DiE4u,Bring Me The Horizon,https://open.spotify.com/track/2gT72HL4Y84K2Mle3miAMJ
Pipe Down,Drake,https://open.spotify.com/track/11pEKMLmavDu8fxOB5QjbQ
Get Along Better,"Drake, Ty Dolla $ign",https://open.spotify.com/track/5ScbulRnixQ2XAdvrPMFjz
trademark usa,Baby Keem,https://open.spotify.com/track/15hJmqqEtASVXl6sM7i4UF
Don't Go (with Justin Bieber & Don Toliver),Skrillex,https://open.spotify.com/track/55sgQENF3LY1sUcJUwasLl
Wrecked,Imagine Dragons,https://open.spotify.com/track/149BxWeweaCqmsyedkNiiE
Pure Souls,Kanye West,https://open.spotify.com/track/7up5MwPUHQdv4DkzQRHRWP
24,Kanye West,https://open.spotify.com/track/7DBFslKWQzoRgO0HBBkL3u
Follow You,Imagine Dragons,https://open.spotify.com/track/375kzpRydDdOxOSCGMK53b
"I am not a woman, I'm a god",Halsey,https://open.spotify.com/track/5RhFmJifQe83FpQ6ZFFTZ5
Jesus Lord,Kanye West,https://open.spotify.com/track/56JwgcQcxo08w7YXrBzrA5
911 - Charli XCX & A. G. Cook Remix,Lady Gaga,https://open.spotify.com/track/4xx8LCv4tUv7PNk6g7VQmY
New Again,Kanye West,https://open.spotify.com/track/2GPTiPR5db727wu1tFvFt4
Jesus Lord pt 2,Kanye West,https://open.spotify.com/track/72dummgz1gSqm8faekYYQh
